State	Code	Volumes	SD	Avg
TX	32501	3.00	1971.62	22648.00
TX	32501	3.00	1971.62	22648.00
TX	32501	3.00	1971.62	22648.00
TX	32501	4.00	815.29	16913.00
TX	32501	3.00	1061.97	23321.00
TX	32501	3.00	1061.97	23321.00
TX	32501	3.00	1061.97	23321.00
TX	32501	3.00	1061.97	23321.00
TX	32501	3.00	1061.97	23321.00
TX	32501	3.00	1486.32	23928.00
TX	32501	3.00	1486.32	23928.00
TX	32501	3.00	1486.32	23928.00
TX	32501	3.00	1486.32	23928.00
TX	32501	3.00	207.40	19327.00
TX	32501	3.00	207.40	19327.00
TX	32501	3.00	207.40	19327.00
TX	32501	3.00	207.40	19327.00
TX	32501	3.00	207.40	19327.00
TX	32501	3.00	207.40	19327.00
TX	32501	3.00	538.42	29727.00
TX	32501	3.00	538.42	29727.00
TX	32501	3.00	538.42	29727.00
TX	32501	3.00	538.42	29727.00
TX	32501	3.00	538.42	29727.00
TX	32501	5.00	12140.76	32100.00
TX	32501	5.00	12140.76	32100.00
TX	32501	5.00	12140.76	32100.00
TX	32501	3.00	538.42	29727.00
TX	32501	3.00	1971.62	22648.00
TX	32501	3.00	1971.62	22648.00
TX	32501	6.00	4693.33	17127.00
TX	32501	6.00	4693.33	17127.00
TX	32501	5.00	19354.84	37630.00
TX	32501	5.00	19354.84	37630.00
TX	32501	4.00	1107.01	27003.00
TX	32501	4.00	1107.01	27003.00
TX	32501	4.00	1107.01	27003.00
TX	32501	4.00	1107.01	27003.00
TX	32501	4.00	1107.01	27003.00
TX	32501	3.00	1045.24	19716.00
TX	32501	3.00	1045.24	19716.00
TX	32501	4.00	1107.01	27003.00
TX	32501	4.00	815.29	16913.00
TX	32501	4.00	1745.77	34241.00
TX	32501	4.00	1745.77	34241.00
TX	32501	4.00	1745.77	34241.00
TX	32501	4.00	40142.85	46008.00
TX	32501	3.00	34167.95	57279.00
TX	32501	3.00	431.38	15313.00
TX	32501	3.00	431.38	15313.00
TX	32501	4.00	815.29	16913.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32601	3.00	844.67	22839.00
TX	32701	5.00	1783.75	9860.00
TX	32701	5.00	1783.75	9860.00
TX	32701	5.00	1783.75	9860.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
TX	32701	3.00	788.40	8441.00
IL	32801	5.00	2815.51	24669.00
IL	32801	5.00	2815.51	24669.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	4.00	3026.84	31756.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	812.81	21392.00
PA	32801	3.00	9563.14	32525.00
PA	32801	3.00	9563.14	32525.00
PA	32801	3.00	9563.14	32525.00
PA	32801	3.00	9563.14	32525.00
PA	32801	3.00	9563.14	32525.00
PA	32801	3.00	9563.14	32525.00
TX	32801	5.00	2761.84	18834.00
TX	32801	5.00	2761.84	18834.00
TX	32801	5.00	2761.84	18834.00
TX	32801	5.00	2761.84	18834.00
TX	32801	5.00	2761.84	18834.00
TX	32801	3.00	17899.63	41138.00
TX	32801	3.00	17899.63	41138.00
TX	32801	3.00	17899.63	41138.00
TX	32801	5.00	2761.84	18834.00
TX	32801	5.00	4242.25	15157.00
TX	32801	3.00	2869.82	23579.00
TX	32801	3.00	2869.82	23579.00
TX	32801	3.00	2869.82	23579.00
TX	32801	3.00	2869.82	23579.00
TX	32801	3.00	2869.82	23579.00
TX	32801	3.00	7299.46	25823.00
TX	32801	3.00	7299.46	25823.00
TX	32801	3.00	2869.82	23579.00
TX	32801	5.00	4242.25	15157.00
TX	32801	4.00	14882.44	45339.00
IL	32901	3.00	1802.31	14788.00
IL	32901	5.00	1583.17	13016.00
IL	32901	6.00	1992.26	16113.00
IL	32901	3.00	969.41	17125.00
IL	32901	3.00	969.41	17125.00
IL	32901	9.00	1238.54	15174.00
IL	32901	9.00	1238.54	15174.00
IL	32901	5.00	4079.65	20222.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	1260.26	24090.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
PA	32901	3.00	6092.91	20685.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	3.00	3274.30	15527.00
TX	32901	3.00	3274.30	15527.00
TX	32901	3.00	3274.30	15527.00
TX	32901	7.00	2239.95	19680.00
TX	32901	7.00	3333.40	18461.00
TX	32901	7.00	3333.40	18461.00
TX	32901	7.00	3333.40	18461.00
TX	32901	3.00	3274.30	15527.00
TX	32901	3.00	3274.30	15527.00
TX	32901	9.00	2188.55	11399.00
TX	32901	4.00	2781.14	17743.00
TX	32901	4.00	2781.14	17743.00
TX	32901	4.00	2781.14	17743.00
TX	32901	7.00	2239.95	19680.00
TX	32901	7.00	3481.36	18417.00
TX	32901	7.00	2239.95	19680.00
TX	32901	7.00	3481.36	18417.00
TX	32901	7.00	3481.36	18417.00
TX	32901	7.00	3481.36	18417.00
TX	32901	7.00	3481.36	18417.00
TX	32901	7.00	3481.36	18417.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	7.00	3501.27	13409.00
TX	32901	9.00	2188.55	11399.00
IL	33001	4.00	2434.58	34109.00
IL	33001	6.00	5770.55	27004.00
IL	33001	6.00	7173.27	42622.00
IL	33001	4.00	3358.79	28065.00
IL	33001	8.00	915.89	30309.00
IL	33001	5.00	12510.82	31295.00
IL	33001	4.00	6539.35	26939.00
IL	33001	4.00	5605.73	42671.00
IL	33001	4.00	20827.16	37523.00
IL	33001	4.00	6989.94	32408.00
IL	33001	3.00	3273.07	82084.00
IL	33001	5.00	3321.33	20327.00
IL	33001	10.00	1537.72	33506.00
IL	33001	3.00	963.39	21461.00
IL	33001	6.00	7588.21	28884.00
IL	33001	6.00	7588.21	28884.00
IL	33001	3.00	3301.77	52327.00
IL	33001	9.00	3761.28	26855.00
IL	33001	34.00	4223.42	24087.00
IL	33001	15.00	4875.30	36470.00
IL	33001	5.00	7828.12	40639.00
IL	33001	4.00	3700.68	22225.00
IL	33001	4.00	3700.68	22225.00
IL	33001	5.00	4872.60	26365.00
IL	33001	3.00	3020.98	27813.00
IL	33001	3.00	3706.39	39577.00
IL	33001	4.00	14712.88	50006.00
PA	33001	3.00	1723.35	20524.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	5.00	5608.19	38708.00
PA	33001	3.00	384.26	37683.00
PA	33001	3.00	384.26	37683.00
PA	33001	3.00	384.26	37683.00
PA	33001	3.00	4400.29	48230.00
PA	33001	3.00	1267.62	33805.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
PA	33001	5.00	5254.82	35415.00
TX	33001	3.00	2535.91	26265.00
TX	33001	11.00	2528.48	38221.00
TX	33001	3.00	10912.99	57705.00
TX	33001	4.00	15862.79	47641.00
TX	33001	11.00	2528.48	38221.00
TX	33001	3.00	1920.04	37455.00
TX	33001	5.00	6631.36	41132.00
TX	33001	11.00	2528.48	38221.00
TX	33001	11.00	2528.48	38221.00
TX	33001	11.00	2528.48	38221.00
TX	33001	3.00	3510.47	47356.00
TX	33001	3.00	3510.47	47356.00
TX	33001	3.00	3510.47	47356.00
TX	33001	6.00	5184.49	39427.00
TX	33001	5.00	95.79	20067.00
TX	33001	3.00	9124.58	60822.00
TX	33001	3.00	9124.58	60822.00
TX	33001	3.00	9124.58	60822.00
TX	33001	3.00	9124.58	60822.00
TX	33001	3.00	9124.58	60822.00
TX	33001	3.00	393.04	18393.00
TX	33001	8.00	531.45	20831.00
TX	33001	6.00	131.15	15708.00
TX	33001	6.00	131.15	15708.00
TX	33001	6.00	10724.91	85009.00
TX	33001	8.00	8139.35	49858.00
TX	33001	8.00	8139.35	49858.00
TX	33001	8.00	8139.35	49858.00
TX	33001	4.00	7801.29	52019.00
TX	33001	4.00	7801.29	52019.00
TX	33001	4.00	7801.29	52019.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	1720.39	20757.00
TX	33001	3.00	9124.58	60822.00
TX	33001	3.00	3510.47	47356.00
TX	33001	3.00	3510.47	47356.00
TX	33001	11.00	2528.48	38221.00
TX	33001	3.00	4502.46	42786.00
TX	33001	12.00	525.03	21218.00
TX	33001	4.00	3145.06	58527.00
TX	33001	4.00	3145.06	58527.00
TX	33001	4.00	3145.06	58527.00
TX	33001	6.00	5184.49	39427.00
TX	33001	7.00	2607.04	37902.00
TX	33001	6.00	5184.49	39427.00
TX	33001	5.00	1266.10	40982.00
TX	33001	7.00	2607.04	37902.00
TX	33001	7.00	2607.04	37902.00
TX	33001	7.00	2607.04	37902.00
TX	33001	7.00	2607.04	37902.00
TX	33001	7.00	2666.67	25336.00
TX	33001	4.00	3877.57	39971.00
TX	33001	3.00	8508.39	53942.00
TX	33001	7.00	2607.04	37902.00
TX	33001	3.00	2535.91	26265.00
TX	33001	3.00	2535.91	26265.00
TX	33001	3.00	2535.91	26265.00
TX	33001	3.00	2535.91	26265.00
TX	33001	5.00	95.79	20067.00
TX	33001	16.00	5215.83	46602.00
TX	33001	3.00	3590.65	36161.00
TX	33001	5.00	4735.29	36695.00
TX	33001	5.00	4735.29	36695.00
TX	33001	5.00	4735.29	36695.00
TX	33001	5.00	4735.29	36695.00
TX	33001	8.00	589.05	22407.00
TX	33001	4.00	520.15	13997.00
TX	33001	3.00	498.65	18313.00
TX	33001	11.00	7145.68	36731.00
TX	33001	11.00	7145.68	36731.00
TX	33001	11.00	7145.68	36731.00
TX	33001	3.00	140.79	24360.00
TX	33001	3.00	140.79	24360.00
TX	33001	6.00	10724.91	85009.00
TX	33001	6.00	10724.91	85009.00
TX	33001	6.00	10724.91	85009.00
TX	33001	3.00	103.47	51163.00
TX	33001	9.00	582.02	53983.00
TX	33001	9.00	582.02	53983.00
TX	33001	4.00	665.53	55368.00
TX	33001	5.00	943.66	54387.00
TX	33001	11.00	616.94	53952.00
TX	33001	11.00	616.94	53952.00
TX	33001	3.00	5483.00	49954.00
TX	33001	11.00	616.94	53952.00
TX	33001	3.00	7086.23	69462.00
TX	33001	19.00	1816.44	36218.00
TX	33001	3.00	128.12	29111.00
TX	33001	6.00	3485.05	38337.00
TX	33001	11.00	7441.38	72195.00
TX	33001	11.00	7441.38	72195.00
TX	33001	11.00	7441.38	72195.00
TX	33001	5.00	95.79	20067.00
IL	33101	3.00	29426.17	34651.00
TX	33101	3.00	745.61	17102.00
TX	33101	3.00	402.53	16677.00
TX	33101	3.00	402.53	16677.00
TX	33101	3.00	402.53	16677.00
TX	33101	3.00	402.53	16677.00
TX	33101	3.00	402.53	16677.00
TX	33101	3.00	2047.11	13815.00
TX	33101	3.00	2047.11	13815.00
IL	33201	5.00	5008.34	20225.00
IL	33201	3.00	3581.85	12728.00
IL	33201	5.00	5729.29	22020.00
IL	33201	3.00	2211.42	18484.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	3.00	1124.44	11004.00
TX	33201	3.00	15119.10	27388.00
TX	33201	5.00	7551.84	25210.00
TX	33201	3.00	21006.37	38256.00
TX	33201	3.00	21006.37	38256.00
TX	33201	3.00	21006.37	38256.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	4.00	3465.43	13383.00
TX	33201	5.00	7551.84	25210.00
IL	33301	10.00	2493.77	16913.00
IL	33301	5.00	1838.17	13365.00
IL	33301	5.00	3058.74	20170.00
IL	33301	4.00	2440.73	10616.00
IL	33301	3.00	4370.13	33872.00
IL	33301	3.00	2156.17	13009.00
IL	33301	3.00	6762.50	29083.00
IL	33301	8.00	9664.69	37840.00
IL	33301	4.00	4336.74	24495.00
IL	33301	4.00	4336.74	24495.00
IL	33301	14.00	4456.62	17971.00
IL	33301	5.00	12955.46	35434.00
TX	33301	7.00	4422.14	23900.00
TX	33301	7.00	4422.14	23900.00
TX	33301	4.00	6602.82	26170.00
TX	33301	7.00	4422.14	23900.00
TX	33301	7.00	4422.14	23900.00
TX	33301	7.00	4422.14	23900.00
TX	33301	3.00	69322.03	108887.00
TX	33301	9.00	23163.58	55962.00
TX	33301	9.00	23163.58	55962.00
TX	33301	9.00	5032.86	28681.00
TX	33301	3.00	1027.84	19829.00
TX	33301	3.00	1027.84	19829.00
TX	33301	6.00	19659.67	60900.00
TX	33301	6.00	19659.67	60900.00
TX	33301	6.00	19659.67	60900.00
TX	33301	4.00	50963.19	135119.00
TX	33301	4.00	421.08	21261.00
TX	33301	3.00	462.71	17263.00
TX	33301	3.00	462.71	17263.00
TX	33301	4.00	7981.23	28345.00
TX	33301	5.00	338.91	16523.00
TX	33301	4.00	4011.30	16931.00
TX	33301	5.00	10158.74	31993.00
TX	33301	5.00	10158.74	31993.00
TX	33301	5.00	10158.74	31993.00
TX	33301	3.00	7425.85	29728.00
TX	33301	7.00	4422.14	23900.00
TX	33301	3.00	7383.66	14021.00
TX	33301	3.00	2214.48	16430.00
TX	33301	3.00	2214.48	16430.00
TX	33301	12.00	20796.02	46614.00
TX	33301	12.00	20796.02	46614.00
TX	33301	12.00	20796.02	46614.00
TX	33301	4.00	3605.15	28630.00
TX	33301	4.00	3605.15	28630.00
TX	33301	4.00	3605.15	28630.00
TX	33301	9.00	5032.86	28681.00
TX	33301	9.00	5032.86	28681.00
TX	33301	6.00	3562.77	19634.00
TX	33301	6.00	3562.77	19634.00
TX	33301	6.00	3562.77	19634.00
TX	33301	4.00	464.04	19145.00
TX	33301	3.00	1902.81	24145.00
TX	33301	3.00	1133.49	19911.00
TX	33301	6.00	3562.77	19634.00
TX	33301	3.00	828.75	19318.00
TX	33301	3.00	7518.79	17810.00
TX	33301	3.00	7518.79	17810.00
TX	33301	3.00	7518.79	17810.00
TX	33301	6.00	1862.00	15246.00
TX	33301	4.00	7981.23	28345.00
TX	33301	4.00	7981.23	28345.00
TX	33301	4.00	7981.23	28345.00
TX	33301	8.00	11577.04	30282.00
TX	33301	6.00	3516.31	24689.00
TX	33301	10.00	18774.76	51300.00
TX	33301	5.00	1014.03	13710.00
TX	33301	3.00	7383.66	14021.00
TX	33301	6.00	2067.95	19615.00
TX	33301	5.00	8437.14	25094.00
TX	33301	7.00	6038.89	20647.00
TX	33301	5.00	8437.14	25094.00
TX	33301	5.00	8437.14	25094.00
IL	33401	3.00	13930.00	42581.00
TX	33401	10.00	9252.81	41749.00
TX	33401	10.00	9252.81	41749.00
TX	33401	10.00	9252.81	41749.00
TX	33401	10.00	9252.81	41749.00
TX	33401	10.00	9252.81	41749.00
TX	33401	3.00	10037.37	29878.00
TX	33401	3.00	10037.37	29878.00
TX	33401	3.00	10037.37	29878.00
TX	33401	3.00	10037.37	29878.00
TX	33401	3.00	10037.37	29878.00
TX	33401	10.00	9252.81	41749.00
TX	33401	6.00	13068.63	25541.00
TX	33401	9.00	14430.99	46527.00
TX	33401	9.00	14430.99	46527.00
TX	33401	9.00	14430.99	46527.00
TX	33401	4.00	3289.81	28614.00
TX	33401	4.00	3289.81	28614.00
TX	33401	4.00	3289.81	28614.00
TX	33401	4.00	3289.81	28614.00
TX	33401	4.00	81688.88	61880.00
TX	33401	4.00	3346.76	35841.00
TX	33401	4.00	3346.76	35841.00
TX	33401	4.00	3346.76	35841.00
TX	33401	6.00	13068.63	25541.00
TX	33401	7.00	9991.84	42507.00
IL	33501	4.00	10342.00	41193.00
IL	33501	7.00	16416.65	38588.00
IL	33501	4.00	14485.39	26808.00
IL	33501	4.00	7988.13	32395.00
IL	33501	6.00	5482.36	21245.00
IL	33501	3.00	10429.81	61507.00
IL	33501	6.00	17377.48	48942.00
IL	33501	17.00	11597.35	31343.00
IL	33501	4.00	4745.53	36899.00
IL	33501	4.00	26337.85	49769.00
IL	33501	4.00	2773.11	17772.00
IL	33501	3.00	14674.51	36294.00
IL	33501	6.00	6845.95	41812.00
IL	33501	6.00	6845.95	41812.00
IL	33501	10.00	18060.68	58741.00
IL	33501	4.00	7472.82	27940.00
IL	33501	5.00	8375.94	45695.00
IL	33501	11.00	27939.85	50011.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
PA	33501	6.00	16935.80	34370.00
TX	33501	6.00	2914.62	15925.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	8.00	11366.24	38383.00
TX	33501	8.00	11366.24	38383.00
TX	33501	14.00	17428.74	41102.00
TX	33501	4.00	33154.40	36571.00
TX	33501	8.00	11366.24	38383.00
TX	33501	8.00	11366.24	38383.00
TX	33501	8.00	11366.24	38383.00
TX	33501	5.00	14717.68	36350.00
TX	33501	5.00	14717.68	36350.00
TX	33501	5.00	14717.68	36350.00
TX	33501	6.00	13230.99	36615.00
TX	33501	6.00	13230.99	36615.00
TX	33501	6.00	13230.99	36615.00
TX	33501	6.00	13230.99	36615.00
TX	33501	6.00	13230.99	36615.00
TX	33501	3.00	1560.50	12796.00
TX	33501	12.00	12007.24	60895.00
TX	33501	11.00	19482.24	50408.00
TX	33501	11.00	19482.24	50408.00
TX	33501	11.00	19482.24	50408.00
TX	33501	3.00	19279.14	45227.00
TX	33501	3.00	19279.14	45227.00
TX	33501	3.00	19279.14	45227.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	4.00	13520.44	27771.00
TX	33501	6.00	13230.99	36615.00
TX	33501	5.00	14717.68	36350.00
TX	33501	5.00	14717.68	36350.00
TX	33501	8.00	11366.24	38383.00
TX	33501	11.00	14417.47	35341.00
TX	33501	6.00	16781.84	39829.00
TX	33501	6.00	16781.84	39829.00
TX	33501	6.00	16781.84	39829.00
TX	33501	7.00	17076.03	52427.00
TX	33501	7.00	17076.03	52427.00
TX	33501	7.00	17076.03	52427.00
TX	33501	3.00	29464.55	54077.00
TX	33501	8.00	9863.34	48323.00
TX	33501	3.00	29464.55	54077.00
TX	33501	3.00	29464.55	54077.00
TX	33501	3.00	29464.55	54077.00
TX	33501	3.00	29464.55	54077.00
TX	33501	51.00	4803.68	59932.00
TX	33501	51.00	4803.68	59932.00
TX	33501	51.00	4803.68	59932.00
TX	33501	3.00	20844.00	45014.00
TX	33501	3.00	20844.00	45014.00
TX	33501	3.00	20844.00	45014.00
TX	33501	51.00	4803.68	59932.00
TX	33501	3.00	29464.55	54077.00
TX	33501	6.00	2914.62	15925.00
TX	33501	6.00	2914.62	15925.00
TX	33501	6.00	2914.62	15925.00
TX	33501	6.00	2914.62	15925.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	3.00	2319.40	18844.00
TX	33501	13.00	20736.57	33389.00
TX	33501	12.00	12007.24	60895.00
TX	33501	12.00	12007.24	60895.00
TX	33501	12.00	12007.24	60895.00
TX	33501	3.00	20228.17	53519.00
TX	33501	3.00	1560.50	12796.00
TX	33501	3.00	1560.50	12796.00
TX	33501	3.00	1560.50	12796.00
TX	33501	13.00	20736.57	33389.00
TX	33501	13.00	20736.57	33389.00
TX	33501	8.00	13468.30	36839.00
TX	33501	3.00	1536.76	29331.00
TX	33501	11.00	940.57	29678.00
TX	33501	4.00	13110.32	52665.00
TX	33501	4.00	8501.24	32960.00
TX	33501	4.00	8501.24	32960.00
TX	33501	4.00	13110.32	52665.00
TX	33501	3.00	18071.88	54943.00
TX	33501	5.00	15285.58	35193.00
TX	33501	3.00	13636.32	36969.00
TX	33501	6.00	15863.25	49824.00
TX	33501	4.00	13110.32	52665.00
TX	33501	11.00	14417.47	35341.00
TX	33501	5.00	14854.92	38993.00
TX	33501	21.00	9939.28	42708.00
IL	33601	5.00	8928.58	110671.00
IL	33601	16.00	5648.12	75447.00
IL	33601	16.00	5648.12	75447.00
IL	33601	6.00	34554.29	136092.00
IL	33601	3.00	5428.04	86130.00
IL	33601	3.00	23305.26	137843.00
PA	33601	3.00	63318.75	93117.00
PA	33601	3.00	63318.75	93117.00
PA	33601	3.00	63318.75	93117.00
PA	33601	3.00	63318.75	93117.00
PA	33601	3.00	63318.75	93117.00
PA	33601	3.00	63318.75	93117.00
PA	33601	4.00	55466.62	86907.00
PA	33601	4.00	55466.62	86907.00
PA	33601	4.00	55466.62	86907.00
PA	33601	3.00	8260.85	132939.00
PA	33601	3.00	8260.85	132939.00
PA	33601	3.00	8260.85	132939.00
PA	33601	3.00	8260.85	132939.00
